## Generation 0 
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [57.011287689208984, 447.34149169921875, -0.13141709566116333], 'dist_obj': -387.3530219232226}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [191.06332397460938, 441.34912109375, 1.868582844734192], 'dist_obj': -403.24278921048176}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [311.97174072265625, 401.96240234375, -0.8146018385887146], 'dist_obj': -424.7682223748785}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [17.433242797851562, 535.1171875, 2.3853981494903564], 'dist_obj': -477.0201994429762}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [78.00006103515625, 480.60443115234375, -0.13141709566116333], 'dist_obj': -420.9894175656391}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [18.106163024902344, 545.18896484375, 1.9853981733322144], 'dist_obj': -486.9942763345846}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [326.625732421875, 409.12750244140625, -0.8146018385887146], 'dist_obj': -439.2940861774438}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [45.234703063964844, 296.1346740722656, -1.321336030960083], 'dist_obj': -236.59585434412077}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [99.69881439208984, 489.2601318359375, 2.276831865310669], 'dist_obj': -431.09193526200886}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [191.20693969726562, 438.8620910644531, 1.868582844734192], 'dist_obj': -400.9385801721404}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [170.87387084960938, 578.4750366210938, 1.7004042863845825], 'dist_obj': -530.1974904093948}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [48.75322723388672, 454.18450927734375, 0.5022132396697998], 'dist_obj': -394.3449216762819}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [21.60959243774414, 265.4198913574219, -1.857272744178772], 'dist_obj': -208.97644641942574}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [246.13323974609375, 533.888916015625, 0.0015864968299865723], 'dist_obj': -509.1328781966854}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [18.570653915405273, 260.79852294921875, -2.0617828369140625], 'dist_obj': -205.02789453043957}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [326.625732421875, 409.12750244140625, -0.8146018385887146], 'dist_obj': -439.2940861774438}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [57.011287689208984, 447.34149169921875, -0.13141709566116333], 'dist_obj': -387.3530219232226}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [122.22545623779297, 512.2254638671875, 0.7853981852531433], 'dist_obj': -456.4864484011485}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [263.995361328125, 371.088623046875, -1.2146018743515015], 'dist_obj': -372.00838543316866}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [141.3235321044922, 580.0193481445312, 1.5853981971740723], 'dist_obj': -526.3398515394912}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'collision': 9, 'exit_reached': 0.0, 'robot_pos': [16.818580627441406, 282.9935302734375, -2.414602041244507], 'dist_obj': -227.135971441864}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [40.29071044921875, 386.5816955566406, -1.7195175886154175], 'dist_obj': -327.175885369394}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [80.45423889160156, 450.2734069824219, 0.2588486671447754], 'dist_obj': -390.8090429945318}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [303.7216796875, 395.48663330078125, -1.2135777473449707], 'dist_obj': -414.67039715078437}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [25.707189559936523, 447.6135559082031, -3.0165586471557617], 'dist_obj': -389.12756979129585}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [122.22545623779297, 512.2254638671875, 0.7853981852531433], 'dist_obj': -456.4864484011485}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
## Generation 4 
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [25.706979751586914, 447.6138610839844, -3.016575813293457], 'dist_obj': -389.1278922696141}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [17.875707626342773, 354.77960205078125, -2.53141713142395], 'dist_obj': -297.77419262454276}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [98.0924301147461, 443.52703857421875, -1.1026800870895386], 'dist_obj': -385.41409230794494}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [80.45423889160156, 450.2734069824219, 0.2588486671447754], 'dist_obj': -390.8090429945318}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [153.54188537597656, 576.8588256835938, 1.5354379415512085], 'dist_obj': -525.2552998368659}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [263.995361328125, 371.088623046875, -1.2146018743515015], 'dist_obj': -372.00838543316866}
{'collision': 18, 'exit_reached': 0.0, 'robot_pos': [320.4351806640625, 404.5242919921875, -2.53141713142395], 'dist_obj': -431.88363143356213}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [133.71815490722656, 528.1239624023438, 1.1853982210159302], 'dist_obj': -473.8928260041471}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [58.19086456298828, 419.0939025878906, -3.1322290897369385], 'dist_obj': -359.09845982241546}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [257.92523193359375, 514.4151611328125, 0.9517678022384644], 'dist_obj': -495.6486014338453}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [17.949785232543945, 569.5587768554688, 2.102213144302368], 'dist_obj': -511.29088358040434}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [316.3816223144531, 401.8980712890625, -0.8146018385887146], 'dist_obj': -427.3474317364874}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [79.9808120727539, 450.8758544921875, 0.9022132158279419], 'dist_obj': -391.3862114026048}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [96.6356201171875, 483.7825927734375, 0.96422278881073], 'dist_obj': -425.36320315601824}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [52.39510726928711, 383.21636962890625, 0.26858291029930115], 'dist_obj': -323.3058242431389}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [17.120479583740234, 331.5092468261719, -1.853982925415039], 'dist_obj': -274.8743792775958}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [220.74098205566406, 562.2779541015625, 0.38539817929267883], 'dist_obj': -527.3716018981972}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [19.044544219970703, 531.4560546875, 2.3853981494903564], 'dist_obj': -473.2316143915714}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904}
{'collision': 9, 'exit_reached': 0.0, 'robot_pos': [190.67214965820312, 338.7608947753906, -2.8945255279541016], 'dist_obj': -307.8682301769253}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [229.94459533691406, 551.4353637695312, 0.24270085990428925], 'dist_obj': -519.9902713008379}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [57.011287689208984, 447.34149169921875, -0.13141709566116333], 'dist_obj': -387.3530219232226}
{'collision': 159, 'exit_reached': 0.0, 'robot_pos': [239.76812744140625, 543.34521484375, 0.7459924221038818], 'dist_obj': -515.6929089643763}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [19.044544219970703, 531.4560546875, 2.3853981494903564], 'dist_obj': -473.2316143915714}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [19.262672424316406, 488.4248046875, 2.3853981494903564], 'dist_obj': -430.35722734669054}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [133.53916931152344, 523.5391845703125, 0.7853981852531433], 'dist_obj': -469.33632403122084}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [55.48583221435547, 313.3484191894531, -1.097786784172058], 'dist_obj': -253.38863276909603}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [59.832618713378906, 447.8704833984375, -0.8838709592819214], 'dist_obj': -387.8705195142223}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [40.66438293457031, 493.9332275390625, -2.697786808013916], 'dist_obj': -434.3638014956687}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [191.1275634765625, 450.4073791503906, 1.868582844734192], 'dist_obj': -411.84021124506137}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [19.262672424316406, 488.4248046875, 2.3853981494903564], 'dist_obj': -430.35722734669054}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [229.8768768310547, 551.5913696289062, 0.223257914185524], 'dist_obj': -520.1155909752151}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [191.20693969726562, 438.8620910644531, 1.868582844734192], 'dist_obj': -400.9385801721404}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [57.011287689208984, 447.34149169921875, -0.13141709566116333], 'dist_obj': -387.3530219232226}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [95.35641479492188, 471.3714599609375, -1.31996750831604], 'dist_obj': -412.88806490082004}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [17.051380157470703, 336.6886291503906, -1.8141155242919922], 'dist_obj': -280.0021097197314}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'collision': 90, 'exit_reached': 0.0, 'robot_pos': [193.3192138671875, 335.7922668457031, -2.8866162300109863], 'dist_obj': -306.3256228885472}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [297.254638671875, 394.20184326171875, -1.2146018743515015], 'dist_obj': -409.85440782167075}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [133.71815490722656, 528.1239624023438, 1.1853982210159302], 'dist_obj': -473.8928260041471}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [191.20693969726562, 438.8620910644531, 1.868582844734192], 'dist_obj': -400.9385801721404}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [109.54100799560547, 577.9391479492188, 2.3853981494903564], 'dist_obj': -520.3030582762159}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [191.20693969726562, 438.8620910644531, 1.868582844734192], 'dist_obj': -400.9385801721404}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [332.6801452636719, 410.8431091308594, -0.8146018385887146], 'dist_obj': -444.3482292590185}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [149.0854949951172, 576.6532592773438, 1.6122604608535767], 'dist_obj': -524.2774224973141}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [220.74098205566406, 562.2779541015625, 0.38539817929267883], 'dist_obj': -527.3716018981972}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [298.60443115234375, 395.04095458984375, -1.2146018743515015], 'dist_obj': -411.32045392614174}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [133.71815490722656, 528.1239624023438, 1.1853982210159302], 'dist_obj': -473.8928260041471}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [19.262672424316406, 488.4248046875, 2.3853981494903564], 'dist_obj': -430.35722734669054}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [19.262672424316406, 488.4248046875, 2.3853981494903564], 'dist_obj': -430.35722734669054}
{'collision': 8, 'exit_reached': 0.0, 'robot_pos': [187.2793426513672, 577.2793579101562, 1.5853981971740723], 'dist_obj': -532.7081425937731}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [17.934417724609375, 322.2163391113281, -1.6010010242462158], 'dist_obj': -265.56905261930405}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [57.011287689208984, 447.34149169921875, -0.13141709566116333], 'dist_obj': -387.3530219232226}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [109.54100799560547, 577.9391479492188, 2.3853981494903564], 'dist_obj': -520.3030582762159}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [17.264904022216797, 287.55999755859375, -2.414602041244507], 'dist_obj': -231.5379902242773}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [20.254379272460938, 390.0810546875, 0.10221320390701294], 'dist_obj': -332.4653621516529}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [78.29798126220703, 434.88201904296875, 0.5022132396697998], 'dist_obj': -375.3283153720285}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [233.43392944335938, 548.4945068359375, 0.1316143125295639], 'dist_obj': -518.3687983386442}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [45.896060943603516, 296.2523193359375, -1.325536847114563], 'dist_obj': -236.6729378034513}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [147.0972137451172, 577.6770629882812, 1.5853981971740723], 'dist_obj': -524.9528228196659}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [122.22545623779297, 512.2254638671875, 0.7853981852531433], 'dist_obj': -456.4864484011485}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [255.48391723632812, 521.229248046875, 0.6685829162597656], 'dist_obj': -500.9454872058888}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [73.49226379394531, 579.9547729492188, -2.014601945877075], 'dist_obj': -520.1297983147659}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [153.6973114013672, 579.5323486328125, 1.611129641532898], 'dist_obj': -527.9138636555882}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [250.30511474609375, 532.2469482421875, -0.014601826667785645], 'dist_obj': -509.1495034099348}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [263.995361328125, 371.088623046875, -1.2146018743515015], 'dist_obj': -372.00838543316866}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [16.775501251220703, 353.2109680175781, -1.7788891792297363], 'dist_obj': -296.37987289606633}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [326.625732421875, 409.12750244140625, -0.8146018385887146], 'dist_obj': -439.2940861774438}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [234.5210418701172, 549.9912719726562, 0.1722165048122406], 'dist_obj': -520.1432885896086}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [18.920639038085938, 449.63934326171875, -3.0676562786102295], 'dist_obj': -391.7988408794272}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [18.45743179321289, 322.1077880859375, -1.5959526300430298], 'dist_obj': -265.37949722711863}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [78.00006103515625, 480.60443115234375, -0.13141709566116333], 'dist_obj': -420.9894175656391}
{'collision': 225, 'exit_reached': 0.0, 'robot_pos': [310.1893615722656, 397.5315246582031, -0.8818622827529907], 'dist_obj': -420.1455066783757}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [220.74098205566406, 562.2779541015625, 0.38539817929267883], 'dist_obj': -527.3716018981972}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [78.29798126220703, 434.88201904296875, 0.5022132396697998], 'dist_obj': -375.3283153720285}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [193.61380004882812, 388.8531494140625, -2.9481453895568848], 'dist_obj': -354.9606195665034}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [297.254638671875, 394.20184326171875, -1.2146018743515015], 'dist_obj': -409.85440782167075}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [52.39510726928711, 383.21636962890625, 0.26858291029930115], 'dist_obj': -323.3058242431389}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [19.262672424316406, 488.4248046875, 2.3853981494903564], 'dist_obj': -430.35722734669054}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [78.29798126220703, 434.88201904296875, 0.5022132396697998], 'dist_obj': -375.3283153720285}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [156.6637725830078, 579.4020385742188, 2.2984466552734375], 'dist_obj': -528.320321968627}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [149.57432556152344, 580.0607299804688, 1.6348012685775757], 'dist_obj': -527.71841228786}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [52.39510726928711, 383.21636962890625, 0.26858291029930115], 'dist_obj': -323.3058242431389}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [57.011287689208984, 447.34149169921875, -0.13141709566116333], 'dist_obj': -387.3530219232226}
{'collision': 177, 'exit_reached': 0.0, 'robot_pos': [191.21669006347656, 387.74212646484375, -2.931417226791382], 'dist_obj': -353.03359784999515}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [19.262672424316406, 488.4248046875, 2.3853981494903564], 'dist_obj': -430.35722734669054}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [74.2059555053711, 450.9676208496094, 0.4706059694290161], 'dist_obj': -391.22562508688577}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [61.927425384521484, 318.01409912109375, 1.5853981971740723], 'dist_obj': -258.021298178818}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [17.949785232543945, 569.5587768554688, 2.102213144302368], 'dist_obj': -511.29088358040434}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [78.00006103515625, 480.60443115234375, -0.13141709566116333], 'dist_obj': -420.9894175656391}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [42.94211959838867, 419.1048889160156, 2.102213144302368], 'dist_obj': -359.50979475833424}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [17.385910034179688, 515.8902587890625, 2.3853981494903564], 'dist_obj': -457.8775914175899}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [64.58831787109375, 452.8798828125, 1.9356125593185425], 'dist_obj': -392.9066746438013}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [182.7591552734375, 578.590576171875, 0.8470420241355896], 'dist_obj': -532.9221293000744}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [80.45423889160156, 450.2734069824219, 0.2588486671447754], 'dist_obj': -390.8090429945318}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'collision': 18, 'exit_reached': 0.0, 'robot_pos': [320.4351806640625, 404.5242919921875, -2.53141713142395], 'dist_obj': -431.88363143356213}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [17.578384399414062, 266.8301696777344, -1.9457812309265137], 'dist_obj': -211.13576807136272}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [263.995361328125, 371.088623046875, -1.2146018743515015], 'dist_obj': -372.00838543316866}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [188.2978057861328, 579.12548828125, 1.0758836269378662], 'dist_obj': -534.7444245177153}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [80.45423889160156, 450.2734069824219, 0.2588486671447754], 'dist_obj': -390.8090429945318}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [58.15381622314453, 579.3012084960938, 2.785398244857788], 'dist_obj': -519.3044901982279}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [145.57713317871094, 579.7696533203125, 1.690474271774292], 'dist_obj': -526.7674422701205}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [245.1343994140625, 535.1921997070312, -0.014601826667785645], 'dist_obj': -509.9827178530785}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [33.62281036376953, 444.6046142578125, -2.9617130756378174], 'dist_obj': -385.5080614481446}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [132.39344787597656, 529.0021362304688, 1.1853982210159302], 'dist_obj': -474.55644035679774}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [312.54974365234375, 401.70794677734375, -0.8146018385887146], 'dist_obj': -424.90668847366067}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [264.18994140625, 512.5906982421875, 0.9517678022384644], 'dist_obj': -496.51976023803786}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [78.00006103515625, 480.60443115234375, -0.13141709566116333], 'dist_obj': -420.9894175656391}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [306.9846496582031, 398.9194641113281, -0.8146018385887146], 'dist_obj': -419.36597420426847}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [161.21469116210938, 571.040771484375, 1.1853982210159302], 'dist_obj': -520.9674498722414}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [122.22545623779297, 512.2254638671875, 0.7853981852531433], 'dist_obj': -456.4864484011485}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [266.20733642578125, 506.5038757324219, 0.9517678022384644], 'dist_obj': -491.8202686346806}
